TOKEN	FREQ
قلب	1
قلق	1
قلقة	1
قلوب	1
قناة	1
قناعات	1
قناعة	1
قواعده	1
قوله	1
قوي	1
قويا	1
قيادة	1
قيام	1
قيس	1
قيمته	1
قيود	1
كآلتي	1
كأسرة	1
كأفضل	1
كإنسان	1
كابتشينو	1
كاظم	1
كافحت	1
كافية	1
كالأمانة	1
كالشعر	1
كالصبيان	1
كالعنصرية	1
كالقول	1
كاللواتي	1
كامل	1
كاملة	1
كانا	1
كبار	1
كبرت	1
كبري	1
كبقية	1
كبير	1
كتبها	1
كثب	1
كحد	1
كحلوش	1
كخادمة	1
كخدم	1
كذوات	1
كرامة	1
كرامتها	1
كراهية	1
كرست	1
كرقيق	1
كريستال	1
كريم	1
كريه	1
كشخصيات	1
كشف	1
كطعام	1
كعارض	1
كعارضة	1
كعبوت	1
كفارات	1
كفتاة	1
كفى	1
ككائن	1
ككل	1
كلام	1
كلامه	1
كلكم	1
كلمتهم	1
كلهم	1
كم	1
كمرجعية	1
كمزودي	1
كمسلمين	1
كمضيفة	1
كموضوعات	1
كنساء	1
كوجوه	1
كورونا	1
كوني	1
كونية	1
كيفما	1
كيفية	1
كيلومتر	1
كيلومترا	1
كينغ	1
لآخذ	1
لآخر	1
لآدم	1
لآنهم	1
لأتمم	1
لأحدث	1
لأحمر	1
لأداء	1
لأسباب	1
لأعجمي	1
لأعداد	1
لأكثر	1
لألتقى	1
لأنماط	1
لأننا	1
لأنها	1
لإثبات	1
لإحساسي	1
لإساءة	1
لإنهاء	1
لإهانة	1
لابن	1
لابنها	1
لاتهام	1
لاحظنا	1
لاحقا	1
لاختطاف	1
لارتكابها	1
لازمته	1
لاعتبار	1
لام	1
لانتمائهم	1
لانه	1
لبس	1
لتترك	1
لتجفيف	1
لتحديد	1
لتحكم	1
لتشكيل	1
لتعرضه	1
لتعصب	1
لتغيير	1
لتقول	1
لتلبية	1
لتلك	1
لتمييز	1
لتنامي	1
لتوحيد	1
لجريان	1
لجماعة	1
لحجم	1
لحصد	1
لحق	1
لحقبة	1
لحم	1
لحملات	1
لحياتهم	1
لخدمتنا	1
لخطبتها	1
لخطبتي	1
لدرجة	1
لدعم	1
لدينا	1
لرجل	1
لرفع	1
لزمن	1
لسببين	1
لسخرية	1
لسنا	1
لسيد	1
لشخص	1
لشخصيات	1
لشكلهم	1
لشيء	1
لصاحبه	1
لصالح	1
لصدمة	1
لطلب	1
لعارضة	1
لعام	1
لعبة	1
لعتق	1
لعدم	1
لعرق	1
لعشاء	1
لعقود	1
لعنصرية	1
لغته	1
لغتهم	1
لغير	1
لفترة	1
لفظ	1
لفظة	1
لفظية	1
لقاء	1
لقانون	1
لقبك	1
لقوله	1
لقوم	1
لك	1
لكاتب	1
لكثير	1
لكشف	1
لكنة	1
لكونها	1
للأم	1
للأمم	1
للأمين	1
للإشارة	1
للاختلاف	1
للاستحمام	1
للاسترقاق	1
للاستفادة	1
للاهتمام	1
للبحث	1
للبشرية	1
للتجارة	1
للتحدث	1
للتحرر	1
للتحيز	1
للتعلم	1
للتندر	1
للتنمر	1
للتهميش	1
للتونسيين	1
للجريمة	1
للجنس	1
للحب	1
للحديث	1
للحقوق	1
للحمض	1
للخائنين	1
للخدمات	1
للخدمة	1
للدرس	1
للدفاع	1
للدولة	1
للرفض	1
للزواج	1
للسعد	1
للسكان	1
للسود	1
للظلم	1
للعالمين	1
للعبودية	1
للعرق	1
للعقاب	1
للعنصريه	1
للعنف	1
للعيان	1
للعيد	1
للغجر	1
للفئات	1
للفصل	1
للقوانين	1
للكفاح	1
للمحاضرين	1
للمرأة	1
للمرجعية	1
للمره	1
للمسماة	1
للمطالبة	1
للمعرفة	1
للمغرب	1
للمهمشين	1
للميسورين	1
للنساء	1
للنقاش	1
للهجوم	1
للهوية	1
للوعي	1
لمالك	1
لمثل	1
لمحاربة	1
لمداح	1
لمركز	1
لمز	1
لمست	1
لمشاركة	1
لمعاقبة	1
لمعايير	1
لمعرفة	1
لملامسته	1
لمماثلتهم	1
لممارسة	1
لمنتقديهما	1
لمواجهة	1
لنا	1
لندن	1
لنساء	1
لنفسه	1
لنقارن	1
لهما	1
لوصف	1
لوضعهم	1
لولا	1
لوند	1
لوني	1
ليؤدوا	1
ليبين	1
ليحصل	1
ليحل	1
ليرصد	1
ليريح	1
ليظهروا	1
ليفي	1
ليلى	1
ليوم	1
م	1
مأساوية	1
مؤته	1
مؤثرة	1
مؤسسة	1
مؤسسي	1
مؤلف	1
مؤلم	1
مات	1
ماثيو	1
مارست	1
مارستها	1
ماضيهم	1
مالكو	1
مانع	1
مبارك	1
مباشرة	1
مبتلى	1
مبدأ	1
متأكدة	1
متاحة	1
متباينة	1
متجانس	1
متجذر	1
متخيل	1
متداولا	1
متدنية	1
متراحم	1
متزايد	1
متزوجات	1
متزوجون	1
متساند	1
متساوية	1
متشيئه	1
متعاون	1
متعفنا	1
متعلم	1
متعمد	1
متماسكا	1
متواطئه	1
متوحشة	1
متى	1
مثال	1
مثالي	1
مثلت	1
مثلك	1
مثله	1
مثيرة	1
مثيل	1
مجازية	1
مجال	1
مجالات	1
مجتمعا	1
مجتمعاتنا	1
مجتمعنا	1
مجتمعهم	1
مجرمين	1
مجلس	1
مجموع	1
مجموعات	1
مجهول	1
مجهولا	1
مجيب	1
محاضرة	1
محامية	1
محترقا	1
محترقه	1
محدد	1
محددة	1
محدودة	1
محدودية	1
محرجة	1
محرقة	1
محروم	1
محض	1
محطتي	1
محظورة	1
محكمة	1
محل	1
محلي	1
محلية	1
مخاطر	1
مخاطرها	1
مختلط	1
مختلطا	1
مختلطة	1
مخلوقات	1
مدركة	1
مدلول	1
مدن	1
مدني	1
مدونات	1
مدير	1
مديرة	1
مدينتي	1
مذيعة	1
مر	1
مرئي	1
مراجعة	1
مرتكب	1
مرتكبي	1
مرتكبيه	1
مرجعيات	1
مرجعية	1
مرددين	1
مرفهه	1
مرموقة	1
مرنيسي	1
مرهق	1
مروعة	1
مزارع	1
مزيايه	1
مزيج	1
مزيدا	1
مسؤوليته	1
مساءلة	1
مسائل	1
مساواة	1
مستحيلا	1
مستشفى	1
مستعدة	1
مستعينين	1
مستمر	1
مستويات	1
مسجل	1
مسكون	1
مسلم	1
مسلمون	1
مسميات	1
مسيء	1
مسيئة	1
مشاركة	1
مشاعرك	1
مشاهد	1
مشددا	1
مشرعا	1
مشغلا	1
مشهد	1
مشهورون	1
مشيرا	1
مشينا	1
مصادر	1
مصطلح	1
مصلحة	1
مصمم	1
مضى	1
مضيفة	1
مطبوخة	1
مطلع	1
معا	1
معاداه	1
معادية	1
معالجة	1
معايير	1
معتدل	1
معتدلة	1
معتقده	1
معرفته	1
معرفية	1
معروفة	1
معظمها	1
معلم	1
معناها	1
معنى	1
معهم	1
معي	1
معيار	1
مغادرة	1
مغاربة	1
مغربي	1
مفاخرة	1
مفروض	1
مفضلة	1
مفضلين	1
مقابل	1
مقام	1
مقاومة	1
مقاومتها	1
مقبرة	1
مقتل	1
مقدم	1
مقدمة	1
مقززين	1
مقسمون	1
مقصد	1
مكارم	1
مكافحة	1
مكانا	1
مكانتنا	1
مكانته	1
مكانتها	1
مكانها	1
مكتب	1
مكتوب	1
مكتوبة	1
ملتهبة	1
ملحة	1
مماثلة	1
ممارسات	1
ممثلون	1
ممرض	1
ممكن	1
ممكنة	1
ممنهج	1
ممنهجه	1
ممنوعا	1
مميزا	1
منابع	1
مناداتهم	1
مناقشة	1
مناهض	1
منتن	1
منحرف	1
منحرفة	1
مندمجة	1
منزوية	1
منظور	1
منعت	1
منفردة	1
منفصل	1
منفصلة	1
منقسمون	1
منهج	1
منهك	1
منهن	1
منى	1
منين	1
مهاجرا	1
مهاجمتك	1
مهما	1
مهن	1
مهين	1
مهينا	1
مهينة	1
مواجهتها	1
مواصلة	1
مواطن	1
مواطنة	1
موافقة	1
موالاة	1
موانئ	1
موتاهم	1
موجة	1
موجهة	1
موجودون	1
موروثة	1
موزعين	1
موضع	1
موضوع	1
موضوعا	1
موضوعات	1
موظفا	1
موعد	1
موقفا	1
مولاه	1
مولاي	1
مياه	1
ميزة	1
ميشيل	1
ميناء	1
نأخذ	1
نؤكد	1
ناجح	1
ناجحة	1
نادم	1
نار	1
ناريمان	1
ناشطات	1
ناشطة	1
ناشطون	1
ناضجا	1
ناقصي	1
ناهض	1
ناهيك	1
نبدأ	1
نبذ	1
نبرز	1
نتائج	1
نتجاهل	1
نتجرد	1
نتجه	1
نتحدث	1
نحارب	1
نحتفل	1
نحتفي	1
نخبة	1
نخوة	1
نداء	1
ندخل	1
ندوات	1
نذهب	1
نراهم	1
نسب	1
نسبا	1
نسبه	1
نستطيع	1
نستقل	1
نستمر	1
نسرين	1
نسل	1
نسميه	1
نسوة	1
نسينا	1
نشر	1
نشرت	1
نشطاء	1
نصا	1
نصبح	1
نصفها	1
نصير	1
نضالنا	1
نطرح	1
نظرتهم	1
نظرتي	1
نظرهم	1
نظريا	1
نظير	1
نظيرتها	1
نعالج	1
نعاني	1
نعترف	1
نعته	1
نعيش	1
نعيشه	1
نعيشها	1
نغير	1
نفت	1
نفسيا	1
نفسيتك	1
نفقة	1
نقاء	1
نقاشنا	1
نقر	1
نقية	1
نقيض	1
نمر	1
نموذجي	1
نناضل	1
ننظر	1
نهائيا	1
نهج	1
نوع	1
نيء	1
نيئا	1
نيئة	1
ها	1
هائلا	1
هائمة	1
هاجمته	1
هامش	1
هدفها	1
هدمت	1
هرم	1
هزلي	1
هما	1
همجيته	1
همز	1
هود	1
هودا	1
هوى	1
هوياتها	1
هوياتهم	1
هويتهم	1
هيئة	1
هيفاء	1
وآخر	1
وآخرين	1
وآدم	1
وآرائنا	1
وآسيويين	1
وآكل	1
وآمن	1
وآننا	1
وآنها	1
وآهل	1
وآهلا	1
وآية	1
وأب	1
وأباهم	1
وأبدت	1
وأبرز	1
وأبناء	1
وأتحرك	1
وأتصالح	1
وأحب	1
وأحفادهم	1
وأخرى	1
وأخصائيو	1
وأخيرا	1
وأدنى	1
وأدوات	1
وأذهانهم	1
وأرضاهم	1
وأسرته	1
وأشار	1
وأشكال	1
وأصبح	1
وأصبحت	1
وأصبحنا	1
وأصحاب	1
وأصحابه	1
وأطلاق	1
وأطلقت	1
وأظهار	1
وأعجمي	1
وأعراض	1
وأفشلت	1
وأفكارهم	1
وأقاليمها	1
وأقرانه	1
وأكرم	1
وألديك	1
وأما	1
وأماكن	1
وأمها	1
وأمي	1
وأنة	1
وأنشطة	1
وأنك	1
وأوروبا	1
وأوصى	1
وأوضح	1
وأول	1
وإزعاجهم	1
وإساءة	1
وإستراتيجيات	1
وإشاعة	1
وإعادة	1
وإفرازات	1
وإلى	1
وإهانتهم	1
وإيصال	1
وابنته	1
واتضح	1
واثنتين	1
واجتماعي	1
واجتماعيا	1
واجتماعية	1
واحة	1
واحتقارهم	1
واختتم	1
واستخدام	1
واستخدامها	1
واستدامه	1
واستسلمت	1
واستطرد	1
واستعبد	1
واستعمركم	1
واستغرابا	1
واستفاضة	1
واستمراره	1
واسع	1
واسمه	1
واصفنتك	1
واصل	1
واضح	1
واضطهاد	1
واطراد	1
واطرادا	1
واعتبر	1
واعية	1
واقتصادي	1
واقتصادية	1
واكد	1
والآخرون	1
والآمر	1
والأثرياء	1
والأخوة	1
والأديان	1
والأراضي	1
والأغنياء	1
والأفراد	1
والأفريقية	1
والأقدام	1
والأكثر	1
والألسنة	1
والألوان	1
والأوروبيين	1
والأوساخ	1
والأوطان	1
والأولويات	1
والأيديولوجيا	1
والإساءة	1
والإسلامية	1
والإقليم	1
والإمكانات	1
والإهانة	1
والابشيهي	1
والاستدامه	1
والاسترقاق	1
والاستشهاد	1
والاستفراق	1
والاشمئزاز	1
والاطراد	1
والاعتداءات	1
والاعتقاد	1
والاغتصاب	1
والاقتصادية	1
والامازيغ	1
والانتشار	1
والانساق	1
والاهتمام	1
والباحثين	1
والبحر	1
والبرامج	1
والبربرية	1
والبلغار	1
والبياض	1
والتجمعات	1
والتحضر	1
والتحفظات	1
والتحقير	1
والتخلف	1
والتخيل	1
والتدريب	1
والتدمير	1
والتدوينات	1
والتر	1
والترغيب	1
والتستر	1
والتشريعات	1
والتعاون	1
والتعبير	1
والتعليقات	1
والتعليم	1
والتفرقة	1
والتقدير	1
والتقليل	1
والتقيد	1
والتماسك	1
والتمرد	1
والتناحر	1
والتهكم	1
والتوظيف	1
والثالث	1
والثاني	1
والثانية	1
والثقافة	1
والثقافي	1
والجاحظ	1
والجزارة	1
والجغرافي	1
والجماعية	1
والجور	1
والحديث	1
والحرثان	1
والحرطاني	1
والحكام	1
والحمد	1
والحيوان	1
والخادم	1
والخامس	1
والخدمات	1
والخلفيات	1
والخيانة	1
والدليل	1
والدونيه	1
والديكما	1
والدينية	1
والذين	1
والرابطة	1
والرعاية	1
والرق	1
والروم	1
والزجاج	1
والزمان	1
والسؤال	1
والسابع	1
والسادس	1
والسجن	1
والسعودية	1
والسكن	1
والسلطة	1
والسلوك	1
والسواد	1
والسوداء	1
والسياق	1
والشاعر	1
والشر	1
والشعبويه	1
والشقاق	1
والشمس	1
والشمول	1
والشهوانية	1
والصرف	1
والصقالبه	1
والصورة	1
والطباعة	1
والطبري	1
والعدالة	1
والعرقية	1
والعزل	1
والعشرون	1
والعقارات	1
والعمل	1
والعينين	1
والغدر	1
والفئات	1
والفاعلين	1
والفرس	1
والفرضيات	1
والفسوق	1
والفقراء	1
والفقيه	1
والفكرية	1
والفن	1
والفنيه	1
والقبلية	1
والقبول	1
والقتل	1
والقرب	1
والقسوة	1
والقصاص	1
والقضاء	1
والقلقشندي	1
والقواسم	1
والقوقاز	1
والقومية	1
والكاتب	1
والكحلوش	1
والكراهية	1
والكولونيالي	1
والكويت	1
واللامساواه	1
واللامعرفه	1
واللباس	1
واللغة	1
واللغوي	1
والمؤرخ	1
والمؤسسات	1
والمؤلف	1
والمتمثله	1
والمجتمع	1
والمجتمعات	1
والمحاولات	1
والمحدث	1
والمخاطر	1
والمدن	1
والمذهبية	1
والمرجعية	1
والمزيج	1
والمساواة	1
والمستعمرون	1
والمستمر	1
والمستمعين	1
والمسعودي	1
والمشائخ	1
والمشاركة	1
والمشاهير	1
والمشكلة	1
والمصلحين	1
والمطالبة	1
والمعاصرة	1
والمعاناة	1
والمعايير	1
والمعتقد	1
والمقدسي	1
والملاح	1
والملاعب	1
والمنجم	1
والمواجهة	1
والنازية	1
والناشطون	1
والنبي	1
والنخب	1
والنزهة	1
والنسب	1
والنشر	1
والنصوص	1
والنويري	1
والهند	1
والوصول	1
والوعي	1
والوفاء	1
والوكالات	1
وامرأة	1
وانحراف	1
وانما	1
وانيطت	1
وبالتألي	1
وبالغ	1
وباللجوء	1
وبالنظر	1
وبتواطؤ	1
وبحسب	1
وبخاصه	1
وبسبب	1
وبسمة	1
وبشكل	1
وبطبيعة	1
وبعدها	1
وبعض	1
وبغيض	1
وبفضل	1
وبفضلها	1
وبكلام	1
وبلوش	1
وبها	1
وبيعوا	1
وتأثيره	1
وتؤكد	1
وتاره	1
وتبرير	1
وتبناه	1
وتتجلي	1
وتتمني	1
وتتنصل	1
وتجارة	1
وتجدر	1
وتجريمهما	1
وتجمعات	1
وتحرمهم	1
وتحطيم	1
وتحيزات	1
وتختلف	1
وتخيلي	1
وتراجع	1
وتراخي	1
وترفض	1
وترى	1
وتزوج	1
وتزوجنا	1
وتسعى	1
وتشرف	1
وتشوه	1
وتصر	1
وتضررت	1
وتطبيقها	1
وتظهر	1
وتعاظمها	1
وتعنيفهم	1
وتغير	1
وتغييبهم	1
وتفاجات	1
وتفكيك	1
وتقارير	1
وتقدم	1
وتقشير	1
وتكرر	1
وتكلفه	1
وتلك	1
وتليها	1
وتمارس	1
وتمتلئ	1
وتمثله	1
وتمثيلات	1
وتمليس	1
وتمييزيه	1
وتنظر	1
وتنظيف	1
وتنفيذها	1
وتنميط	1
وتهميش	1
وتوزع	1
وتوزيعه	1
وتوسع	1
وتوضيح	1
وثقافاتهم	1
وثلاثا	1
وجد	1
وجدت	1
وجدوا	1
وجذورها	1
وجعل	1
وجهة	1
وجهه	1
وجهي	1
وجهيهما	1
وجودها	1
وجودهن	1
وجودي	1
وجوهنا	1
وحاول	1
وحركوا	1
وحصرهن	1
وحقيقة	1
وحكم	1
وحكومتها	1
وحيوان	1
وخاصة	1
وخرج	1
وخروجه	1
وخططا	1
وخلقا	1
وخلقهم	1
وخلقي	1
وخمسة	1
وخنزير	1
ودامت	1
ودواعي	1
وذا	1
وذات	1
وذهبت	1
ورؤى	1
ورؤية	1
ورائها	1
وربط	1
وربع	1
ورجلا	1
وردت	1
ورعاية	1
ورغبة	1
ورفض	1
ورفضها	1
ورفضهم	1
ورفع	1
ورهبة	1
وروحي	1
وريا	1
وزكريا	1
وزيد	1
وسأحاول	1
وسائدة	1
وساحات	1
وسب	1
وسبل	1
وستتمكن	1
وستجعله	1
وستحل	1
وسخف	1
وسرعان	1
وسليمان	1
وسنة	1
وسوداء	1
وسيشعر	1
وسيطرة	1
وسيفضل	1
وسيكون	1
وسيلة	1
وشبه	1
وشعورهم	1
وشقيقاتي	1
وشك	1
وشملت	1
وشهامة	1
وصف	1
وصفه	1
وصفوها	1
وصل	1
وصلوا	1
وصولا	1
وصيانته	1
وصيف	1
وضربوا	1
وضمنت	1
وضوابطه	1
وضيعة	1
وطأة	1
وطرح	1
وطنه	1
وطنية	1
وظل	1
وظيفته	1
وعائلات	1
وعالجها	1
وعالمة	1
وعام	1
وعتيقه	1
وعجز	1
وعرب	1
وعرق	1
وعرقي	1
وعروض	1
وعزلهم	1
وعزوها	1
وعصبية	1
وعقوبته	1
وعقول	1
وعلا	1
وعلاجها	1
وعلم	1
وعلينا	1
وعليه	1
وعمل	1
وعملي	1
وعملية	1
وعن	1
وعناصر	1
وعنصري	1
وعنف	1
وعوائقها	1
وعيا	1
وعيرة	1
وعيني	1
وغالبا	1
وغدا	1
وغرامة	1
وغريزة	1
وغضب	1
وغفران	1
وغير	1
وغيرها	1
وغيرهم	1
وفتح	1
وفضلهم	1
وفيه	1
وقانونيا	1
وقبيلتي	1
وقتي	1
وقرون	1
وقسم	1
وقصصنا	1
وقصور	1
وقف	1
وقلوب	1
وقوالب	1
وقوع	1
وقيم	1
وكآن	1
وكأن	1
وكأنني	1
وكأنها	1
وكالة	1
وكانها	1
وكثيرا	1
وكذا	1
وكرامته	1
وكشخص	1
وكشف	1
وكشفت	1
وكل	1
وكلامهم	1
وكنت	1
وكون	1
ولأفارقة	1
ولأن	1
ولئن	1
ولادتها	1
ولامعون	1
ولتقدم	1
ولده	1
ولزمن	1
ولصالح	1
ولعل	1
ولغتهم	1
ولغتي	1
ولكنة	1
ولكننا	1
ولكنني	1
ولكنه	1
ولكنى	1
وللآخرين	1
ولن	1
ولوني	1
وليد	1
وليست	1
وماجوج	1
ومتباينة	1
ومتماسك	1
ومثيلاتها	1
ومجال	1
ومجموع	1
ومحاربة	1
ومحاضرات	1
ومحاميته	1
ومحترقه	1
ومحمد	1
ومدى	1
ومديرة	1
ومراقبة	1
ومساواة	1
ومساواتها	1
ومسبباتها	1
ومظاهرها	1
ومعالجتها	1
ومعاناة	1
ومعايير	1
ومقال	1
ومقترحات	1
ومقرفين	1
ومكتسب	1
وممارسات	1
ومنازل	1
ومنتشرة	1
ومنع	1
ومهينة	1
ومواجهتها	1
ومواد	1
وموقف	1
وموقفا	1
وناشطي	1
وناضج	1
وناضجة	1
ونبذ	1
ونبينا	1
ونحن	1
ونزعة	1
ونسأل	1
ونسلط	1
ونسلم	1
ونشر	1
ونظرته	1
ونظرية	1
ونعالجها	1
ونعرف	1
ونقلت	1
ونماذج	1
وننتقد	1
ونهي	1
وها	1
وهكذا	1
وهل	1
وهمج	1
وواحدة	1
ووجدت	1
ووجهة	1
ووصف	1
ووضحوا	1
ووضع	1
ووضوحا	1
ووقف	1
وولاءهم	1
ويبلغ	1
ويتجلى	1
ويتحدث	1
ويتحدد	1
ويتخطي	1
ويترفع	1
ويتضح	1
ويتعرضون	1
ويجب	1
ويحافظ	1
ويحاول	1
ويحرضون	1
ويحميهم	1
ويختار	1
ويدعون	1
ويربط	1
ويرتبطون	1
ويسألون	1
ويستحيل	1
ويستلزم	1
ويسميهم	1
ويصطلح	1
ويصنعون	1
ويضعونهم	1
ويطلبون	1
ويطلق	1
ويعمل	1
ويعيشه	1
ويعيشون	1
ويقولون	1
ويكمن	1
ويمارس	1
ويمتازون	1
ويمكن	1
ويميزهم	1
ويميلون	1
وينا	1
وينتابني	1
وينتهي	1
وينسحب	1
وينعم	1
يأتي	1
يأخذون	1
يأكلون	1
يؤازره	1
يؤجج	1
يؤدون	1
يؤسس	1
ياجوج	1
ياسر	1
يبدأ	1
يبدي	1
يبذلون	1
يبعث	1
يبين	1
يتاسس	1
يتب	1
يتجاهلون	1
يتجاوزها	1
يتجسد	1
يتجول	1
يتحملوا	1
يتحول	1
يتخذ	1
يتخطى	1
يترك	1
يتركها	1
يتركوا	1
يتزوجون	1
يتساءل	1
يتسبب	1
يتشكل	1
يتصل	1
يتضح	1
يتضمن	1
يتعامل	1
يتعاملون	1
يتعمد	1
يتفقون	1
يتقبل	1
يتمتعون	1
يتميز	1
يتميزون	1
يتناسب	1
يتناسق	1
يتناول	1
يتوفر	1
يتوقعون	1
يتوقف	1
يتولي	1
يجادل	1
يجد	1
يجرب	1
يجرم	1
يجري	1
يجعلها	1
يحاسبون	1
يحبهم	1
يحبون	1
يحتاج	1
يحتقرهم	1
يحتقرونني	1
يحتل	1
يحجز	1
يحدد	1
يحدقون	1
يحسبني	1
يحكمه	1
يحلمون	1
يحملون	1
يحمى	1
يحميني	1
يختلفون	1
يختلقون	1
يخدعونك	1
يخرج	1
يخطف	1
يد	1
يدان	1
يدركون	1
يدشن	1
يدع	1
يدعو	1
يدفن	1
يدلوا	1
يدمر	1
يذكر	1
يذكرنا	1
يرتدى	1
يرتكز	1
يرفض	1
يرفضها	1
يرفعون	1
يركزون	1
يرون	1
يزالون	1
يزداد	1
يزدهر	1
يزيل	1
يزيلها	1
يسافر	1
يساهم	1
يستبعد	1
يستحق	1
يستخدمها	1
يستطع	1
يستطيع	1
يستطيعون	1
يستند	1
يسخر	1
يسعون	1
يسعى	1
يسلط	1
يسمعونني	1
يسهل	1
يسير	1
يسيطرون	1
يشار	1
يشبهونها	1
يشدد	1
يشعرون	1
يشهد	1
يصح	1
يصعب	1
يصل	1
يصلحون	1
يصلون	1
يضر	1
يضع	1
يطلب	1
يطلقها	1
يظهرون	1
يعانون	1
يعتبرونه	1
يعتذر	1
يعترض	1
يعترفوا	1
يعتق	1
يعتمد	1
يعرض	1
يعرقلها	1
يعلمون	1
يعلنون	1
يعنيني	1
يعنيه	1
يعيش	1
يعيشوا	1
يعيل	1
يفتح	1
يفتقر	1
يفرضون	1
يفرق	1
يفهم	1
يفوق	1
يفيد	1
يقاوم	1
يقبل	1
يقبلوا	1
يقتصر	1
يقدر	1
يقر	1
يقف	1
يقفون	1
يقل	1
يقولها	1
يقوم	1
يقوموا	1
يقومون	1
يكاد	1
يكثر	1
يكفي	1
يكونوا	1
يلغى	1
يلق	1
يلقى	1
يلمسوا	1
يليق	1
يمارس	1
يمتلك	1
يمتلكون	1
يمر	1
يمشى	1
يمشين	1
يمكنك	1
يمكنني	1
يمكنهم	1
يملكون	1
يمن	1
يمنح	1
يمنحني	1
يمنع	1
يمني	1
يميز	1
يناير	1
ينتابني	1
ينتشر	1
ينتقد	1
ينتقل	1
ينتقينني	1
ينحصر	1
يندهش	1
ينفذ	1
ينفون	1
يهاجمونني	1
يهدف	1
يهودي	1
يواجه	1
يواجهها	1
يوجهه	1
يوليو	1
